No(line_no),주소(address),경도(longitute),위도(latitude),쓰레기통 형태(trash_type)
3124,성수아카데미타워 앞 (서울특별시 성동구 성수이로 118),127.0575104,37.54516602,서울자전거 따릉이
3125,이마트 버스정류소 옆 (서울특별시 성동구 뚝섬로 379),127.0525894,37.53965378,서울자전거 따릉이
3126,서울숲 남문 버스정류소 옆 (서울특별시 성동구 왕십리로11길 9),127.0438004,37.54122162,서울자전거 따릉이
3127,서울숲역 4번 출구 옆 (서울특별시 성동구 왕십리로 지하77),127.0446091,37.54458237,서울자전거 따릉이
3128,뚝섬역 1번 출구 옆 (서울특별시 성동구 아차산로 18),127.0450058,37.5485611,서울자전거 따릉이
3129,뚝섬역 5번 출구 정류소 옆 (서울특별시 성동구 아차산로 18),127.0498047,37.54630661,서울자전거 따릉이
3130,성수사거리 버스정류장 앞 (서울특별시 성동구 아차산로 171),127.0633087,37.54257965,서울자전거 따릉이
3131,광양중학교 앞 (서울특별시 광진구 자양로3길 7),127.0868301,37.53023529,서울자전거 따릉이
3132,광진메디칼 앞 (서울특별시 광진구 광나루로 355),127.0693665,37.54840469,서울자전거 따릉이
3133,청계천 박물관 앞 (서울특별시 성동구 마장동 610),127.0353546,37.57152557,서울자전거 따릉이
3134,양지사거리 (서울특별시 성동구 홍익동 590),127.0299149,37.56699371,서울자전거 따릉이
3135,상왕십리역 4번 출구 앞 (서울특별시 성동구 하왕십리동 960-3),127.0303192,37.56385803,서울자전거 따릉이
3136,왕십리역 11번 출구 앞 (서울특별시 성동구 행당동 188-9),127.0349197,37.56144714,서울자전거 따릉이
3137,금호역 1번출구 앞 (서울특별시 성동구 금호동3가 1575-3),127.0164261,37.5486412,서울자전거 따릉이
3138,옥수동성당 옆 (서울특별시 성동구 옥수동 산5-148),127.014061,37.54366302,서울자전거 따릉이
3139,래미안금호하이리버 아파트 102동 옆 (서울특별시 성동구 금호동2가 1220-1),127.0250549,37.55220032,서울자전거 따릉이
3140,한양대병원사거리 (서울특별시 성동구 행당동 20-2),127.0403519,37.55805206,서울자전거 따릉이
3141,용답토속공원 앞 (서울특별시 성동구 용답동 224-1),127.0567246,37.56351089,서울자전거 따릉이
3142,장한평역 8번 출구 앞 (서울특별시 성동구 용답동 224-3),127.0636597,37.56137085,서울자전거 따릉이
3143,청계벽산아파트 앞 (서울특별시 성동구 하왕십리동 286-24),127.0304031,37.56874847,서울자전거 따릉이
3144,우리은행 금호동 지점 앞 (서울특별시 성동구 금호동4가 1101),127.0210877,37.54814911,서울자전거 따릉이
3145,금호사거리 (서울특별시 성동구 금호동2가 1205-1),127.0257263,37.54863358,서울자전거 따릉이
3146,응봉삼거리 (서울특별시 성동구 응봉동 134-26),127.0335922,37.5539856,서울자전거 따릉이
3147,행당역 2번출구 앞 (서울특별시 성동구 행당동 347-11),127.029213,37.55735016,서울자전거 따릉이
3148,한양대후문역 부근 (서울특별시 성동구 행당동 10),127.0413971,37.56035614,서울자전거 따릉이
3149,답십리역 8번출구 앞 (서울특별시 성동구 용답동 102-1),127.0511551,37.56764984,서울자전거 따릉이
3150,군자교교차로 (서울특별시 광진구 중곡동 263-1),127.0742035,37.55979538,서울자전거 따릉이
3151,군자역 7번출구 베스트샵 앞 (서울특별시 광진구 군자동 499),127.0786438,37.55603027,서울자전거 따릉이
3152,강변역 4번출구 뒤 (서울특별시 광진구 구의동 546-6),127.0944824,37.53546524,서울자전거 따릉이
3153,구의공원(테크노마트 앞) (서울특별시 광진구 구의동 546-3),127.0946732,37.53596878,서울자전거 따릉이
3154,광남중학교 (서울특별시 광진구 광장동 561-15),127.1029053,37.54072952,서울자전거 따릉이
3155,잠실대교북단 교차로 (서울특별시 광진구 자양동 722),127.0850906,37.53247833,서울자전거 따릉이
3156,자양나들목 (서울특별시 광진구 자양동 738),127.0748596,37.5297699,서울자전거 따릉이
3157,아차산역 3번출구 (서울특별시 광진구 구의동 96),127.0897064,37.55122375,서울자전거 따릉이
3158,서울시설공단 앞 (서울특별시 성동구 마장동 610),127.0356598,37.57164001,서울자전거 따릉이
3159,구의삼성쉐르빌 앞 (서울특별시 광진구 구의강변로 106),127.0944977,37.54006195,서울자전거 따릉이
3160,대림아크로리버 앞 (서울특별시 광진구 구의강변로 64),127.0929718,37.53657913,서울자전거 따릉이
3161,중곡 성원APT 앞 (서울특별시 광진구 동일로 459),127.0798035,37.57125473,서울자전거 따릉이
3162,구의3동주민센터 (서울특별시 광진구 강변역로 17),127.0921707,37.53784943,서울자전거 따릉이
3163,달맞이공원 (서울특별시 성동구 금호동4가 367-1),127.020401,37.54205322,서울자전거 따릉이
3164,도선동 주민센터 앞 (서울특별시 성동구 무학로10길 6),127.0256958,37.56764221,서울자전거 따릉이
3165,성동광진 교육지원청 앞 (서울특별시 성동구 고산자로 260),127.0365219,37.56460571,서울자전거 따릉이
3166,왕십리역 4번 출구 건너편 (서울특별시 성동구 왕십리광장로 10-1),127.0367966,37.56109619,서울자전거 따릉이
3167,비전교회 앞 (서울특별시 성동구 동일로 213),127.0689316,37.55120468,서울자전거 따릉이
3168,서울숲역 2번출구 앞 (서울특별시 성동구 왕십리로 64),127.0446701,37.54281616,서울자전거 따릉이
3169,군자지하보도 앞 (서울특별시 성동구 동일로 313),127.07341,37.55924606,서울자전거 따릉이
3170,성동세무서 건너편 (서울특별시 성동구 광나루로 302),127.0627518,37.5479126,서울자전거 따릉이
3171,금호역 3번출구 (서울특별시 성동구 동호로 99),127.0155716,37.54792786,서울자전거 따릉이
3172,옥수역 3번출구 (서울특별시 성동구 한림말길 56),127.0177612,37.54136658,서울자전거 따릉이
3173,성수역 2번출구 앞 (서울특별시 성동구 아차산로 113),127.0570831,37.54459,서울자전거 따릉이
3174,청계8가사거리 부근 (서울특별시 동대문구 청계천로 417),127.0235596,37.57110214,서울자전거 따릉이
3175,응봉현대아파트 정류소 (서울특별시 성동구 독서당로 381),127.0302429,37.54958344,서울자전거 따릉이
3176,어린이대공원역6번출구 (서울특별시 광진구 군자로 74),127.0747604,37.54849625,서울자전거 따릉이
3177,국립정신 건강센터 앞 (서울특별시 광진구 능동로 398),127.0865097,37.5653801,서울자전거 따릉이
3178,구의문주차장 앞 (서울특별시 광진구 능동로 216),127.0847321,37.54523087,서울자전거 따릉이
3179,아차산역4번출구 (서울특별시 광진구 능동로 216),127.0889816,37.55184937,서울자전거 따릉이
3180,중앙농협 중곡지점 (서울특별시 광진구 용마산로 120),127.086937,37.56429291,서울자전거 따릉이
3181,광나루역 3번 출구 (서울특별시 광진구 아차산로 552),127.1042633,37.54483032,서울자전거 따릉이
3182,광진청소년수련관 (서울특별시 광진구 구천면로 2),127.1061325,37.54654694,서울자전거 따릉이
3183,성동세무서 부근 (서울특별시 성동구 광나루로 303-1),127.062088,37.54828644,서울자전거 따릉이
3184,마장역 4번출구 (서울특별시 성동구 마장로 292-1),127.0418472,37.56520462,서울자전거 따릉이
3185,용답초등학교 (서울특별시 성동구 용답25길 1),127.0542374,37.56101227,서울자전거 따릉이
3186,경일중학교 앞 (서울특별시 성동구 성수일로 27),127.0490799,37.54317856,서울자전거 따릉이
3187,청계천 생태교실 앞 (서울특별시 성동구 마장로39길 51),127.0468903,37.56797028,서울자전거 따릉이
3188,광진광장 교통섬 (서울특별시 광진구 군자동 374-8),127.0726318,37.54782867,서울자전거 따릉이
3189,성수2가1동 공영주차장 인근 (서울특별시 성동구 성수동2가 569-3),127.0554886,37.53680801,서울자전거 따릉이
3190,마장동 주민센터 (서울특별시 성동구 마장로42길 14),127.0453949,37.56594086,서울자전거 따릉이
3191,유니베라 앞 (서울특별시 성동구 성수동2가 276-5),127.0526428,37.54541779,서울자전거 따릉이
3192,뚝섬 유원지역 (서울특별시 광진구 능동로 10),127.0674973,37.53268814,서울자전거 따릉이
3193,성수역3번출구 (서울특별시 성동구 아차산로 100),127.0566559,37.54415894,서울자전거 따릉이
3194,건국대학교 (입학정보관) (서울특별시 광진구 능동로 120),127.0733643,37.53989029,서울자전거 따릉이
3195,건국대학교 (행정관) (서울특별시 광진구 능동로 120),127.0753708,37.54277802,서울자전거 따릉이
3196,건국대학교 학생회관 (서울특별시 광진구 능동로 120),127.0776367,37.54191208,서울자전거 따릉이
3197,자양중앙나들목 (서울특별시 광진구 자양강변길 301),127.0778732,37.52858734,서울자전거 따릉이
3198,중랑물재생센터(서울새활용플라자) (서울특별시 성동구 자동차시장길 49),127.0569077,37.55836487,서울자전거 따릉이
3199,휘경2동 주민센터 (서울특별시 동대문구 한천로 329),127.0686798,37.58991241,서울자전거 따릉이
3200,용신동주민센터 (서울특별시 동대문구 용두동 65-25),127.0373612,37.57594681,서울자전거 따릉이
3201,장안동 사거리 (서울특별시 동대문구 장한로 25길 2),127.0713882,37.57217407,서울자전거 따릉이
3202,답십리초등학교 옆 공원 (서울특별시 동대문구 전농로3길 23),127.0559616,37.56965637,서울자전거 따릉이
3203,신설동역8번출구 (서울특별시 동대문구 천호대로 26),127.0264969,37.57419968,서울자전거 따릉이
3204,휘경공고앞 (서울특별시 동대문구 겸재로 21),127.0702896,37.58462524,서울자전거 따릉이
3205,신이문역 2번출구 (서울특별시 동대문구 이문동186-1),127.0678635,37.60271072,서울자전거 따릉이
3206,전농삼성아파트 (서울특별시 동대문구 전농로 192),127.0553436,37.58131027,서울자전거 따릉이
3207,제기2교 (서울특별시 동대문구 제기동122-388),127.037384,37.58774567,서울자전거 따릉이
3208,동대문중 교차로 (서울특별시 동대문구 답십리동 524-1),127.0521622,37.57308578,서울자전거 따릉이
3209,시립동부병원 앞 사거리 (서울특별시 동대문구 용두동 237-10 ),127.0308151,37.57366562,서울자전거 따릉이
3210,신설동역 10번출구 앞 (서울특별시 동대문구 신설동 92-34),127.023468,37.57527161,서울자전거 따릉이
3211,용두동 사거리 (서울특별시 동대문구 용두동 237-10),127.0310135,37.57768631,서울자전거 따릉이
3212,용두동 래미안허브리츠아파트 앞 (서울특별시 동대문구 용두동 696-13 ),127.0351105,37.57638168,서울자전거 따릉이
3213,서울시립대 앞 ( 서울특별시 동대문구 전농동 135-5),127.0543671,37.58256149,서울자전거 따릉이
3214,청솔우성아파트 앞 (서울특별시 동대문구 답십리동 94-2 ),127.0576935,37.57420349,서울자전거 따릉이
3215,동대문중학교 옆 (서울특별시 동대문구 사가정로 62),127.0533905,37.57471848,서울자전거 따릉이
3216,전농사거리 교통섬 (서울특별시 동대문구 사가정로 119),127.0578308,37.57779312,서울자전거 따릉이
3217,서울시립대 정문 앞 (서울특별시 동대문구 서울시립대로 161),127.0538559,37.58369827,서울자전거 따릉이
3218,전농동 동아아파트 앞 (서울특별시 동대문구 서울시립대로 31),127.0458908,37.57418823,서울자전거 따릉이
3219,답십리초등학교 앞(현대시장 옆) (서울특별시 동대문구 전농로 34),127.0571747,37.56819153,서울자전거 따릉이
3220,군자교 서측 녹지대 (서울특별시 동대문구 장한로6길 95),127.0709686,37.56115341,서울자전거 따릉이
3221,장안동삼거리 교통섬 (서울특별시 동대문구 사가정로 240),127.071907,37.57863235,서울자전거 따릉이
3222,휘봉고등학교 앞 (서울특별시 동대문구 한천로 290),127.067543,37.58681488,서울자전거 따릉이
3223,동대문구 보건소 (서울특별시 동대문구 천호대로 145),127.0403061,37.57485199,서울자전거 따릉이
3224,답십리역 1번출구 (서울특별시 동대문구 천호대로 269),127.0512772,37.5681839,서울자전거 따릉이
3225,청량리 기업은행 앞 (서울특별시 동대문구 홍릉로 1),127.0448227,37.58040619,서울자전거 따릉이
3226,외국어대 정문 앞 (서울특별시 동대문구 이문로 107),127.0598297,37.59601974,서울자전거 따릉이
3227,시조사 앞 (청량고정문 옆) (서울특별시 동대문구 이문로1길 11),127.0527725,37.58751678,서울자전거 따릉이
3228,세종대왕기념관 교차로 (서울특별시 동대문구 회기로 56),127.0425873,37.59090042,서울자전거 따릉이
3229,KAIST 경영대학 앞 (서울특별시 동대문구 회기로 85),127.0457916,37.59161377,서울자전거 따릉이
3230,서울시립대 정보기술관 (서울특별시 동대문구 한천로43길 12-14),127.0609741,37.58300781,서울자전거 따릉이
3231,서울시립대 후문 (서울특별시 동대문구 한천로43길 12-14),127.0609512,37.58519745,서울자전거 따릉이
3232,KEB하나은행 청량리역지점 (서울특별시 동대문구 왕산로 205),127.0444946,37.58245468,서울자전거 따릉이
3233,용두역 4번출구 (서울특별시 동대문구 청계천로 563),127.0385361,37.57375336,서울자전거 따릉이
3234,신답역 사거리 (서울특별시 동대문구 천호대로 231),127.048584,37.5701561,서울자전거 따릉이
3235,동대문구민체육센터 (육교아래) (서울특별시 동대문구 장안벚꽃로 77),127.0744171,37.56697083,서울자전거 따릉이
3236,장한평역 1번출구 (국민은행앞) (서울특별시 동대문구 천호대로 405),127.0643768,37.56186676,서울자전거 따릉이
